INFO 2025-02-23 17:21:40,174 autoreload 10820 1704 Watching for file changes with StatReloader
DEBUG 2025-04-10 17:48:43,192 middleware 15764 9272 Request path: /home/counts
DEBUG 2025-04-10 17:48:43,192 middleware 15764 5228 Request path: /home/trends
DEBUG 2025-04-10 17:48:43,194 middleware 15764 16164 Request path: /home/api-distribution
DEBUG 2025-04-10 17:48:43,194 middleware 15764 15136 Request path: /home/case-distribution
DEBUG 2025-04-10 17:48:43,194 middleware 15764 9272 Request method: GET
DEBUG 2025-04-10 17:48:43,194 middleware 15764 5228 Request method: GET
DEBUG 2025-04-10 17:48:43,196 middleware 15764 16164 Request method: GET
DEBUG 2025-04-10 17:48:43,196 middleware 15764 15136 Request method: GET
DEBUG 2025-04-10 17:48:43,196 middleware 15764 9272 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0MzY0ODIwLCJpYXQiOjE3NDQyNzg0MjAsImp0aSI6IjhkYTc2MmMxOThlZDRiMDJhNGYyOTNiODAxNDE2MzRkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.P6ObIhisAoIcXWZlqfwxeTj_RT7KktE5iqJfu2oseAA', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Chromium";v="134", "Not:A-Brand";v="24", "Google Chrome";v="134"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-10 17:48:43,197 middleware 15764 5228 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0MzY0ODIwLCJpYXQiOjE3NDQyNzg0MjAsImp0aSI6IjhkYTc2MmMxOThlZDRiMDJhNGYyOTNiODAxNDE2MzRkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.P6ObIhisAoIcXWZlqfwxeTj_RT7KktE5iqJfu2oseAA', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Chromium";v="134", "Not:A-Brand";v="24", "Google Chrome";v="134"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-10 17:48:43,198 middleware 15764 16164 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0MzY0ODIwLCJpYXQiOjE3NDQyNzg0MjAsImp0aSI6IjhkYTc2MmMxOThlZDRiMDJhNGYyOTNiODAxNDE2MzRkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.P6ObIhisAoIcXWZlqfwxeTj_RT7KktE5iqJfu2oseAA', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Chromium";v="134", "Not:A-Brand";v="24", "Google Chrome";v="134"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-10 17:48:43,198 middleware 15764 15136 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0MzY0ODIwLCJpYXQiOjE3NDQyNzg0MjAsImp0aSI6IjhkYTc2MmMxOThlZDRiMDJhNGYyOTNiODAxNDE2MzRkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.P6ObIhisAoIcXWZlqfwxeTj_RT7KktE5iqJfu2oseAA', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Chromium";v="134", "Not:A-Brand";v="24", "Google Chrome";v="134"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-10 17:49:15,647 middleware 15764 9272 Request path: /devices/
DEBUG 2025-04-10 17:49:15,647 middleware 15764 9272 Request method: GET
DEBUG 2025-04-10 17:49:15,647 middleware 15764 9272 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0MzY0ODIwLCJpYXQiOjE3NDQyNzg0MjAsImp0aSI6IjhkYTc2MmMxOThlZDRiMDJhNGYyOTNiODAxNDE2MzRkIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.P6ObIhisAoIcXWZlqfwxeTj_RT7KktE5iqJfu2oseAA', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Chromium";v="134", "Not:A-Brand";v="24", "Google Chrome";v="134"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
INFO 2025-04-14 15:03:39,038 autoreload 12468 18136 Watching for file changes with StatReloader
DEBUG 2025-04-14 15:03:40,456 factory 12468 18136 Not in REPL -> leaving logger event level as is.
DEBUG 2025-04-14 15:03:40,461 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-04-14 15:03:40,470 factory 12468 18136 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,473 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-04-14 15:03:40,480 factory 12468 18136 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,482 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-04-14 15:03:40,488 factory 12468 18136 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,490 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-04-14 15:03:40,491 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,495 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-04-14 15:03:40,501 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,503 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-04-14 15:03:40,510 factory 12468 18136 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,513 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-04-14 15:03:40,515 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,517 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-04-14 15:03:40,522 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,525 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-04-14 15:03:40,532 factory 12468 18136 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,534 factory 12468 18136 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-04-14 15:03:40,535 factory 12468 18136 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-04-14 15:03:40,535 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-04-14 15:03:40,537 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,539 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-04-14 15:03:40,545 factory 12468 18136 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,548 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-04-14 15:03:40,549 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,551 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-04-14 15:03:40,557 factory 12468 18136 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,559 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-04-14 15:03:40,564 factory 12468 18136 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,566 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-04-14 15:03:40,567 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,569 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-04-14 15:03:40,570 factory 12468 18136 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-04-14 15:03:40,572 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-04-14 15:03:40,584 factory 12468 18136 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,587 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-04-14 15:03:40,597 factory 12468 18136 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,600 factory 12468 18136 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-04-14 15:03:40,600 factory 12468 18136 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-04-14 15:03:40,600 factory 12468 18136 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-04-14 15:03:40,600 factory 12468 18136 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-04-14 15:03:40,607 factory 12468 18136 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-04-14 15:03:40,612 factory 12468 18136 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-04-14 15:03:57,716 middleware 12468 1528 Request path: /auth/login/
DEBUG 2025-04-14 15:03:57,716 middleware 12468 1528 Request method: POST
DEBUG 2025-04-14 15:03:57,716 middleware 12468 1528 Request headers: {'Content-Length': '41', 'Content-Type': 'application/json', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:03:58,946 middleware 12468 1528 Request path: /users/detail/
DEBUG 2025-04-14 15:03:58,946 middleware 12468 1528 Request method: GET
DEBUG 2025-04-14 15:03:58,946 middleware 12468 1528 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:03:59,692 middleware 12468 1528 Request path: /home/counts
DEBUG 2025-04-14 15:03:59,692 middleware 12468 1528 Request method: GET
DEBUG 2025-04-14 15:03:59,692 middleware 12468 1528 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:03:59,694 middleware 12468 5764 Request path: /home/trends
DEBUG 2025-04-14 15:03:59,694 middleware 12468 5764 Request method: GET
DEBUG 2025-04-14 15:03:59,699 middleware 12468 5764 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:03:59,699 middleware 12468 4720 Request path: /home/case-distribution
DEBUG 2025-04-14 15:03:59,699 middleware 12468 4720 Request method: GET
DEBUG 2025-04-14 15:03:59,699 middleware 12468 4720 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:03:59,699 middleware 12468 9444 Request path: /home/api-distribution
DEBUG 2025-04-14 15:03:59,699 middleware 12468 9444 Request method: GET
DEBUG 2025-04-14 15:03:59,707 middleware 12468 9444 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:04:10,504 middleware 12468 5764 Request path: /apis
DEBUG 2025-04-14 15:04:10,504 middleware 12468 5764 Request method: GET
DEBUG 2025-04-14 15:04:10,504 middleware 12468 5764 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:04:10,531 middleware 12468 9444 Request path: /apis/
DEBUG 2025-04-14 15:04:10,531 middleware 12468 9444 Request method: GET
DEBUG 2025-04-14 15:04:10,531 middleware 12468 9444 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:04:15,254 middleware 12468 9444 Request path: /mockdata/connections/
DEBUG 2025-04-14 15:04:15,254 middleware 12468 9444 Request method: GET
